actif;afficher le prix;caractéristique Coloris;caractéristique Matière;caractéristique sous-couche;caractéristique configuration tapis;caractéristique type tapis;id_category(s);id_category_default;description courte FR;ean13 Valeur produit;tva;link_rewrite FR;meta_description FR;meta_title FR;nom FR;poids Valeur produit;prix TTC Valeur produit;quantité;référence
1;1;Noir;Moquette;Anti-dérapante;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div style=""text-align: center;""><div style=""text-align: left;""><p><strong>Les plus-produit :</strong></p><ul><li class=""MsoNormal"" style=""line-height: normal;""><span style=""font-family: Verdana, sans-serif;""><span style=""font-size: 11.3333px;"">Equipement complet : 2 tapis avant + 2 tapis arrière</span></span></li><li class=""MsoNormal"" style=""line-height: normal;""><span style=""font-family: Verdana, sans-serif;""><span style=""font-size: 11.3333px;"">Matière : Aiguilleté</span></span></li><li>Talonnette de renfort sur le tapis côté conducteur</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe d'origine</li><li>Sous-couche anti-dérapante</li><li>Fabrication européenne</li></ul></div></div>";3281690250563;20;tapis-volkswagen-golf-8-gti-07-2019-vendome;Jeu de tapis sur mesure, coloris noir. Tapis avant et arrière, avec talonnette de renfort côté conducteur. Livraison Gratuite.;Tapis Volkswagen Golf 8 & GTI - De 07/2019 à ce jour - Vendome;Tapis Volkswagen Golf 8 Berline & GTI - De 07/2019 à ce jour - Vendome;1.5;27;100;250560
1;1;Noir;Moquette;Anti-dérapante;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div style=""text-align: center;""><div style=""text-align: left;""><p><strong>Les plus-produit :</strong></p><ul><li class=""MsoNormal"" style=""line-height: normal;""><span style=""font-family: Verdana, sans-serif;""><span style=""font-size: 11.3333px;"">Equipement complet : 2 tapis avant + 2 tapis arrière</span></span></li><li class=""MsoNormal"" style=""line-height: normal;""><span style=""font-family: Verdana, sans-serif;""><span style=""font-size: 11.3333px;"">Matière : Aiguilleté</span></span></li><li>Talonnette de renfort sur le tapis côté conducteur</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe d'origine</li><li>Sous-couche anti-dérapante</li><li>Fabrication européenne</li></ul></div></div>";3281690250778;20;tapis-volkswagen-id.3-11-2019-vendome;Jeu de tapis sur mesure, coloris noir. Tapis avant et arrière, avec talonnette de renfort côté conducteur. Livraison Gratuite.;Tapis Volkswagen ID.3 - De 11/2019 à ce jour - Vendome;Tapis Volkswagen ID.3 100% électrique - De 11/2019 à ce jour - Vendome;1.5;27;100;250770
1;1;Noir;Moquette;Anti-dérapante;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div style=""text-align: center;""><div style=""text-align: left;""><p><strong>Les plus-produit :</strong></p><ul><li class=""MsoNormal"" style=""line-height: normal;""><span style=""font-family: Verdana, sans-serif;""><span style=""font-size: 11.3333px;"">Equipement complet : 2 tapis avant + 2 tapis arrière</span></span></li><li class=""MsoNormal"" style=""line-height: normal;""><span style=""font-family: Verdana, sans-serif;""><span style=""font-size: 11.3333px;"">Matière : Aiguilleté</span></span></li><li>Talonnette de renfort sur le tapis côté conducteur</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe d'origine</li><li>Sous-couche anti-dérapante</li><li>Fabrication européenne</li></ul></div></div>";3281690250570;20;tapis-volkswagen-taigo-09-2021-vendome;Jeu de tapis sur mesure, coloris noir. Tapis avant et arrière, avec talonnette de renfort côté conducteur. Livraison Gratuite.;Tapis Volkswagen Taigo - De 09/2021 à ce jour - Vendome;Tapis Volkswagen Taigo - De 09/2021 à ce jour - Vendome;1.5;27;100;250570
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690239797;20;tapis-bmw-serie-1-2004-2011-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis BMW Série 1 - De 2004 à 2011 - Prestige;Tapis BMW Série 1 - De 2004 à 2011 - Prestige;2.5;49.9;100;239790
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690239766;20;tapis-citroen-c3-2016-2020-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis Citroen C3 - De 2016 à 2020 - Prestige;Tapis Citroen C3 - De 2016 à 2020 - Prestige;2.5;49.9;100;239760
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690239841;20;tapis-citroen-c3-picasso-2009-2017-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis Citroen C3 Picasso - De 2009 à 2017 - Prestige;Tapis Citroen C3 Picasso - De 2009 à 2017 - Prestige;2.5;49.9;100;239840
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690239803;20;tapis-citroen-c5-aircross-2020-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis Citroen C5 Aircross - De 2020 à ce jour - Prestige;Tapis Citroen C5 Aircross - De 2020 à ce jour - Prestige;2.5;49.9;100;239800
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690239865;20;tapis-dacia-duster-2-2017-2021-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis Dacia Duster 2 - De 2017 à 2021 - Prestige;Tapis Dacia Duster 2 - De 2017 à 2021 - Prestige;2.5;49.9;100;239860
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690239773;20;tapis-fiat-500-2007-2012-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis Fiat 500 - De 2007 à 2012 - Prestige;Tapis Fiat 500 - De 2007 à 2012 - Prestige;2.5;49.9;100;239770
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690231784;20;tapis-kia-stonic-2017-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis Kia Stonic - De 2017 à ce jour - Prestige;Tapis Kia Stonic - De 2017 à ce jour - Prestige;2.5;49.9;100;231780
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690241196;20;tapis-mercedes-classe-a-2020-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis Mercedes Classe A - De 2020 à ce jour - Prestige;Tapis Mercedes Classe A - De 2020 à ce jour - Prestige;2.5;49.9;100;241190
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690241332;20;tapis-mercedes-classe-b-2019-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis Mercedes Classe B - De 2019 à ce jour - Prestige;Tapis Mercedes Classe B - De 2019 à ce jour - Prestige;2.5;49.9;100;241330
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690239780;20;tapis-mini-cooper-2007-2010-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis Mini Cooper - De 2007 à 2010 - Prestige;Tapis Mini Cooper - De 2007 à 2010 - Prestige;2.5;49.9;100;239780
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690239834;20;tapis-opel-corsa-2006-2014-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis Opel Corsa - De 2006 à 2014 - Prestige;Tapis Opel Corsa - De 2006 à 2014 - Prestige;2.5;49.9;100;239830
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690231821;20;tapis-opel-insignia-2017-2020-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis Opel Insignia - De 2017 à 2020 - Prestige;Tapis Opel Insignia - De 2017 à 2020 - Prestige;2.5;49.9;100;231820
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690238110;20;tapis-peugeot-2008-2-2019-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis Peugeot 2008 2 - De 2019 à ce jour - Prestige;Tapis Peugeot 2008 2 - De 2019 à ce jour - Prestige;2.5;49.9;100;238110
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690239742;20;tapis-peugeot-3008-2009-2016-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis Peugeot 3008 - De 2009 à 2016 - Prestige;Tapis Peugeot 3008 - De 2009 à 2016 - Prestige;2.5;49.9;100;239740
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690231753;20;tapis-peugeot-3008-2-5008-2-2016-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis Peugeot 3008 2 & 5008 2 - De 2016 à ce jour - Prestige;Tapis Peugeot 3008 2 & 5008 2 - De 2016 à ce jour - Prestige;2.5;49.9;100;231750
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690221631;20;tapis-peugeot-407-407-sw-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis Peugeot 407 & 407 SW - Prestige;Tapis Peugeot 407 & 407 SW - Prestige;2.5;49.9;100;221630
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690239759;20;tapis-peugeot-508-2-508-2-sw-2018-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis Peugeot 508 2 & 508 2 SW - De 2018 à ce jour - Prestige;Tapis Peugeot 508 2 & 508 2 SW - De 2018 à ce jour - Prestige;2.5;49.9;100;239750
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690239872;20;tapis-peugeot-807-2002-2014-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis Peugeot 807 - De 2002 à 2014 - Prestige;Tapis Peugeot 807 - De 2002 à 2014 - Prestige;2.5;49.9;100;239870
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690238097;20;tapis-renault-captur-2-2019-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis Renault Captur 2 - De 2019 à ce jour - Prestige;Tapis Renault Captur 2 - De 2019 à ce jour - Prestige;2.5;49.9;100;238090
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690221808;20;tapis-renault-clio-3-clio-3-estate-2005-2012-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis Renault Clio 3 & Clio 3 Estate - De 2005 à 2012 - Prestige;Tapis Renault Clio 3 & Clio 3 Estate - De 2005 à 2012 - Prestige;2.5;49.9;100;221800
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690221891;20;tapis-renault-scenic-3-2009-2016-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis Renault Scenic 3 - De 2009 à 2016 - Prestige;Tapis Renault Scenic 3 - De 2009 à 2016 - Prestige;2.5;49.9;100;221890
1;1;Anthracite;Moquette Tuft;Mousse;2 avants + 2 arrières;Sur Mesure;1829;1829;"<div id=""short_description_block"" style=""padding: 0px; margin: 0px; font-family: Arial, Helvetica, sans-serif; font-size: 12px;""><p style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><strong>Les plus-produit :</strong></p><ul style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px;""><li>Equipement complet : 2 tapis avant + 2 tapis arrière</li><li>Sous-couche en mousse pour une adhérence et un confort extrême</li><li>Moquette Tuft de qualité supérieure</li><li>Finition haute gamme</li><li>S'adapte aux systèmes de fixation d'origine constructeur</li><li>Similaire à la coupe des tapis d'origine du constructeur.</li><li>Fabrication Européenne</li></ul></div>";3281690231746;20;tapis-renault-scenic-4-2016-2021-prestige;Ce jeu de 4 tapis sur mesure est composé de 2 avants et 2 arrières. Moquette Tuft de haute densité avec ganse en similicuir. Livraison Gratuite.;Tapis Renault Scenic 4 - De 2016 à 2021 - Prestige;Tapis Renault Scenic 4 - De 2016 à 2021 - Prestige;2.5;49.9;100;231740
